timestamp target_q_0 target_q_1 target_q_2 target_q_3 target_q_4 target_q_5 target_qd_0 target_qd_1 target_qd_2 target_qd_3 target_qd_4 target_qd_5 target_qdd_0 target_qdd_1 target_qdd_2 target_qdd_3 target_qdd_4 target_qdd_5 target_current_0 target_current_1 target_current_2 target_current_3 target_current_4 target_current_5 target_moment_0 target_moment_1 target_moment_2 target_moment_3 target_moment_4 target_moment_5 actual_q_0 actual_q_1 actual_q_2 actual_q_3 actual_q_4 actual_q_5 actual_qd_0 actual_qd_1 actual_qd_2 actual_qd_3 actual_qd_4 actual_qd_5 actual_current_0 actual_current_1 actual_current_2 actual_current_3 actual_current_4 actual_current_5 joint_control_output_0 joint_control_output_1 joint_control_output_2 joint_control_output_3 joint_control_output_4 joint_control_output_5 actual_TCP_pose_0 actual_TCP_pose_1 actual_TCP_pose_2 actual_TCP_pose_3 actual_TCP_pose_4 actual_TCP_pose_5 actual_TCP_speed_0 actual_TCP_speed_1 actual_TCP_speed_2 actual_TCP_speed_3 actual_TCP_speed_4 actual_TCP_speed_5 actual_TCP_force_0 actual_TCP_force_1 actual_TCP_force_2 actual_TCP_force_3 actual_TCP_force_4 actual_TCP_force_5 target_TCP_pose_0 target_TCP_pose_1 target_TCP_pose_2 target_TCP_pose_3 target_TCP_pose_4 target_TCP_pose_5 target_TCP_speed_0 target_TCP_speed_1 target_TCP_speed_2 target_TCP_speed_3 target_TCP_speed_4 target_TCP_speed_5 actual_digital_input_bits joint_temperatures_0 joint_temperatures_1 joint_temperatures_2 joint_temperatures_3 joint_temperatures_4 joint_temperatures_5 actual_execution_time robot_mode joint_mode_0 joint_mode_1 joint_mode_2 joint_mode_3 joint_mode_4 joint_mode_5 safety_mode actual_tool_accelerometer_0 actual_tool_accelerometer_1 actual_tool_accelerometer_2 speed_scaling target_speed_fraction actual_momentum actual_main_voltage actual_robot_voltage actual_robot_current actual_joint_voltage_0 actual_joint_voltage_1 actual_joint_voltage_2 actual_joint_voltage_3 actual_joint_voltage_4 actual_joint_voltage_5 actual_digital_output_bits runtime_state output_int_register_0
19180.748 1.021405182655144e-13 -0.6108785867690969 -2.0943870544433274 -2.53073692321777 1.6697754290362354e-13 0.5236134529113778 -1.5327772459840527e-14 -1.4102600185466093e-13 -6.352469333208435e-13 -6.676019199148153e-14 -8.997088963977988e-14 -1.6684517725632377e-14 0.0 0.0 0.0 0.0 0.0 0.0 6.679694053971299e-17 -1.5214324378178459 2.062332610628201 0.25812468409399325 -0.11705297114519944 -3.0733213702463477e-32 6.633284875623117e-16 -15.108618295263751 20.480039361160784 2.0061321385443107 -0.9097298390919328 -2.3885700023486102e-31 1.021405182655144e-13 -0.6108785867690969 -2.0943870544433274 -2.53073692321777 1.6697754290362354e-13 0.5236134529113778 -1.5327772459840527e-14 -1.4102600185466093e-13 -6.352469333208435e-13 -6.676019199148153e-14 -8.997088963977988e-14 -1.6684517725632377e-14 6.679694053971299e-17 -1.5214324378178459 2.062332610628201 0.25812468409399325 -0.11705297114519944 -3.0733213702463477e-32 6.679694053971299e-17 -1.5214324378178459 2.062332610628201 0.25812468409399325 -0.11705297114519944 -3.0733213702463477e-32 0.0936604223893603 -0.23290000005331166 0.5221723520756242 1.2091996383074792 -1.2091994797401275 1.2091994794919643 1.2192957079589869e-13 -1.4356055830033864e-15 -2.918623428327013e-13 -7.791640985609409e-14 8.597176448649302e-13 2.965882636235723e-14 0.0 0.0 0.0 0.0 0.0 0.0 0.0936604223893603 -0.23290000005331166 0.5221723520756242 1.2091996383074792 -1.2091994797401275 1.2091994794919643 1.2192957079589869e-13 -1.4356055830033864e-15 -2.918623428327013e-13 -7.791640985609409e-14 8.597176448649302e-13 2.965882636235723e-14 0 25.5 25.0 24.5 24.0 23.5 23.5 0.15187 7 253 253 253 253 253 253 1 9.819999999999915 1.2877371298813944e-06 -2.0155356945967844e-09 1.0 1.0 0.0 48.0 1560907662.682841 1 1.021405182655144e-13 -0.6108785867690969 -2.0943870544433274 -2.53073692321777 1.6697754290362354e-13 0.5236134529113778 0 2 0
19180.757999999998 1.021405182655144e-13 -0.6108785867690969 -2.0943870544433274 -2.53073692321777 1.6697754290362354e-13 0.5236134529113778 -1.5327772459840527e-14 -1.4102600185466093e-13 -6.352469333208435e-13 -6.676019199148153e-14 -8.997088963977988e-14 -1.6684517725632377e-14 0.0 0.0 0.0 0.0 0.0 0.0 6.679694053971299e-17 -1.5214324378178459 2.062332610628201 0.25812468409399325 -0.11705297114519944 -3.0733213702463477e-32 6.633284875623117e-16 -15.108618295263751 20.480039361160784 2.0061321385443107 -0.9097298390919328 -2.3885700023486102e-31 1.021405182655144e-13 -0.6108785867690969 -2.0943870544433274 -2.53073692321777 1.6697754290362354e-13 0.5236134529113778 -1.5327772459840527e-14 -1.4102600185466093e-13 -6.352469333208435e-13 -6.676019199148153e-14 -8.997088963977988e-14 -1.6684517725632377e-14 6.679694053971299e-17 -1.5214324378178459 2.062332610628201 0.25812468409399325 -0.11705297114519944 -3.0733213702463477e-32 6.679694053971299e-17 -1.5214324378178459 2.062332610628201 0.25812468409399325 -0.11705297114519944 -3.0733213702463477e-32 0.0936604223893603 -0.23290000005331166 0.5221723520756242 1.2091996383074792 -1.2091994797401275 1.2091994794919643 1.2192957079589869e-13 -1.4356055830033864e-15 -2.918623428327013e-13 -7.791640985609409e-14 8.597176448649302e-13 2.965882636235723e-14 0.0 0.0 0.0 0.0 0.0 0.0 0.0936604223893603 -0.23290000005331166 0.5221723520756242 1.2091996383074792 -1.2091994797401275 1.2091994794919643 1.2192957079589869e-13 -1.4356055830033864e-15 -2.918623428327013e-13 -7.791640985609409e-14 8.597176448649302e-13 2.965882636235723e-14 0 25.5 25.0 24.5 24.0 23.5 23.5 0.128056 7 253 253 253 253 253 253 1 9.819999999999915 1.2877371298813944e-06 -2.0155356945967844e-09 1.0 1.0 0.0 48.0 1560907662.685376 1 1.021405182655144e-13 -0.6108785867690969 -2.0943870544433274 -2.53073692321777 1.6697754290362354e-13 0.5236134529113778 0 2 0
19180.768 1.021405182655144e-13 -0.6108785867690969 -2.0943870544433274 -2.53073692321777 1.6697754290362354e-13 0.5236134529113778 -1.4611462708631188e-14 -1.4102600185466093e-13 -6.352469333208435e-13 -6.676019199148153e-14 -8.576629789347046e-14 -1.6684517725632377e-14 1.766740429560194e-13 0.0 0.0 0.0 1.0370405003503684e-12 0.0 4.2009904264311785e-14 -1.5214324378178505 2.062332610628196 0.25812468409399225 -0.11705297114517027 -6.406722827302354e-27 4.17180278514642e-13 -15.108618295263799 20.48003936116074 2.006132138544303 -0.909729839091706 -4.9792729477652533e-26 1.021405182655144e-13 -0.6108785867690969 -2.0943870544433274 -2.53073692321777 1.6697754290362354e-13 0.5236134529113778 -1.4611462708631188e-14 -1.4102600185466093e-13 -6.352469333208435e-13 -6.676019199148153e-14 -8.576629789347046e-14 -1.6684517725632377e-14 4.2009904264311785e-14 -1.5214324378178505 2.062332610628196 0.25812468409399225 -0.11705297114517027 -6.406722827302354e-27 4.2009904264311785e-14 -1.5214324378178505 2.062332610628196 0.25812468409399225 -0.11705297114517027 -6.406722827302354e-27 0.0936604223893603 -0.23290000005331166 0.5221723520756242 1.2091996383074792 -1.2091994797401275 1.2091994794919643 1.2188700529744388e-13 -1.3685157090690686e-15 -2.922250115451192e-13 -7.427515772338446e-14 8.597176448662241e-13 2.8272786318891378e-14 0.0 0.0 0.0 0.0 0.0 0.0 0.0936604223893603 -0.23290000005331166 0.5221723520756242 1.2091996383074792 -1.2091994797401275 1.2091994794919643 1.2188700529744388e-13 -1.3685157090690686e-15 -2.922250115451192e-13 -7.427515772338446e-14 8.597176448662241e-13 2.8272786318891378e-14 0 25.5 25.0 24.5 24.0 23.5 23.5 0.582804 7 253 253 253 253 253 253 1 9.819999999999915 1.2877371298813944e-06 -2.0155356945967844e-09 1.0 1.0 0.0 48.0 1560907662.696762 1 1.021405182655144e-13 -0.6108785867690969 -2.0943870544433274 -2.53073692321777 1.6697754290362354e-13 0.5236134529113778 0 2 0
19180.778 1.021405182655144e-13 -0.6108785867690969 -2.0943870544433274 -2.53073692321777 1.6697754290362354e-13 0.5236134529113778 -1.20179365020675e-14 -1.4102600185466093e-13 -6.352469333208435e-13 -6.676019199148153e-14 -7.05428294658184e-14 -1.6684517725632377e-14 2.5037368101271546e-13 0.0 0.0 0.0 1.469642303349734e-12 0.0 5.953249218943031e-14 -1.5214324378178539 2.0623326106281934 0.2581246840939918 -0.11705297114515807 -9.079268783555299e-27 5.911887234019658e-13 -15.108618295263833 20.48003936116071 2.0061321385442996 -0.9097298390916113 -7.056362302235261e-26 1.021405182655144e-13 -0.6108785867690969 -2.0943870544433274 -2.53073692321777 1.6697754290362354e-13 0.5236134529113778 -1.20179365020675e-14 -1.4102600185466093e-13 -6.352469333208435e-13 -6.676019199148153e-14 -7.05428294658184e-14 -1.6684517725632377e-14 5.953249218943031e-14 -1.5214324378178539 2.0623326106281934 0.2581246840939918 -0.11705297114515807 -9.079268783555299e-27 5.953249218943031e-14 -1.5214324378178539 2.0623326106281934 0.2581246840939918 -0.11705297114515807 -9.079268783555299e-27 0.0936604223893603 -0.23290000005331166 0.5221723520756242 1.2091996383074792 -1.2091994797401275 1.2091994794919643 1.2173288937824609e-13 -1.1256049488149387e-15 -2.9353811779331484e-13 -6.109136005073723e-14 8.597176448709091e-13 2.325438307922262e-14 0.0 0.0 0.0 0.0 0.0 0.0 0.0936604223893603 -0.23290000005331166 0.5221723520756242 1.2091996383074792 -1.2091994797401275 1.2091994794919643 1.2173288937824609e-13 -1.1256049488149387e-15 -2.9353811779331484e-13 -6.109136005073723e-14 8.597176448709091e-13 2.325438307922262e-14 0 25.5 25.0 24.5 24.0 23.5 23.5 0.67157 7 253 253 253 253 253 253 1 9.819999999999915 1.2877371298813944e-06 -2.0155356945967844e-09 1.0 1.0 0.0 48.0 1560907662.707402 1 1.021405182655144e-13 -0.6108785867690969 -2.0943870544433274 -2.53073692321777 1.6697754290362354e-13 0.5236134529113778 0 2 0
19180.788 1.021405182655144e-13 -0.6108785867690969 -2.0943870544433274 -2.53073692321777 1.6697754290362354e-13 0.5236134529113778 -9.799097320486489e-15 -1.4102600185466093e-13 -6.352469333208435e-13 -6.676019199148153e-14 -5.75186972471619e-14 -1.6684517725632377e-14 2.0414786401225895e-13 0.0 0.0 0.0 1.1983062112493641e-12 0.0 4.856051453321074e-14 -1.5214324378178523 2.062332610628195 0.25812468409399203 -0.11705297114516573 -7.402985047563077e-27 4.82231257903369e-13 -15.108618295263815 20.480039361160728 2.006132138544302 -0.9097298390916708 -5.753562964040787e-26 1.021405182655144e-13 -0.6108785867690969 -2.0943870544433274 -2.53073692321777 1.6697754290362354e-13 0.5236134529113778 -9.799097320486489e-15 -1.4102600185466093e-13 -6.352469333208435e-13 -6.676019199148153e-14 -5.75186972471619e-14 -1.6684517725632377e-14 4.856051453321074e-14 -1.5214324378178523 2.062332610628195 0.25812468409399203 -0.11705297114516573 -7.402985047563077e-27 4.856051453321074e-14 -1.5214324378178523 2.062332610628195 0.25812468409399203 -0.11705297114516573 -7.402985047563077e-27 0.0936604223893603 -0.23290000005331166 0.5221723520756242 1.2091996383074792 -1.2091994797401275 1.2091994794919643 1.216010386033605e-13 -9.177875336234335e-16 -2.946615194330213e-13 -4.98122271219572e-14 8.597176448749172e-13 1.8960989124316843e-14 0.0 0.0 0.0 0.0 0.0 0.0 0.0936604223893603 -0.23290000005331166 0.5221723520756242 1.2091996383074792 -1.2091994797401275 1.2091994794919643 1.216010386033605e-13 -9.177875336234335e-16 -2.946615194330213e-13 -4.98122271219572e-14 8.597176448749172e-13 1.8960989124316843e-14 0 25.5 25.0 24.5 24.0 23.5 23.5 0.635731 7 253 253 253 253 253 253 1 9.819999999999915 1.2877371298813944e-06 -2.0155356945967844e-09 1.0 1.0 0.0 48.0 1560907662.718056 1 1.021405182655144e-13 -0.6108785867690969 -2.0943870544433274 -2.53073692321777 1.6697754290362354e-13 0.5236134529113778 0 2 0
19180.798 1.021405182655144e-13 -0.6108785867690969 -2.0943870544433274 -2.53073692321777 1.6697754290362354e-13 0.5236134529113778 -7.989916428651995e-15 -1.4102600185466093e-13 -6.352469333208435e-13 -6.676019199148153e-14 -4.6899175409653194e-14 -1.6684517725632377e-14 1.6645659484732837e-13 0.0 0.0 0.0 9.77066169533839e-13 0.0 3.959222317136225e-14 -1.5214324378178505 2.062332610628196 0.2581246840939923 -0.11705297114517198 -6.036190006969211e-27 3.9317144323212264e-13 -15.108618295263799 20.48003936116074 2.0061321385443036 -0.9097298390917193 -4.6912966924664367e-26 1.021405182655144e-13 -0.6108785867690969 -2.0943870544433274 -2.53073692321777 1.6697754290362354e-13 0.5236134529113778 -7.989916428651995e-15 -1.4102600185466093e-13 -6.352469333208435e-13 -6.676019199148153e-14 -4.6899175409653194e-14 -1.6684517725632377e-14 3.959222317136225e-14 -1.5214324378178505 2.062332610628196 0.2581246840939923 -0.11705297114517198 -6.036190006969211e-27 3.959222317136225e-14 -1.5214324378178505 2.062332610628196 0.2581246840939923 -0.11705297114517198 -6.036190006969211e-27 0.0936604223893603 -0.23290000005331166 0.5221723520756242 1.2091996383074792 -1.2091994797401275 1.2091994794919643 1.2149353108119453e-13 -7.483388869274588e-16 -2.955775104598989e-13 -4.061553006495368e-14 8.597176448781853e-13 1.5460272908011945e-14 0.0 0.0 0.0 0.0 0.0 0.0 0.0936604223893603 -0.23290000005331166 0.5221723520756242 1.2091996383074792 -1.2091994797401275 1.2091994794919643 1.2149353108119453e-13 -7.483388869274588e-16 -2.955775104598989e-13 -4.061553006495368e-14 8.597176448781853e-13 1.5460272908011945e-14 0 25.5 25.0 24.5 24.0 23.5 23.5 0.634787 7 253 253 253 253 253 253 1 9.819999999999915 1.2877371298813944e-06 -2.0155356945967844e-09 1.0 1.0 0.0 48.0 1560907662.728726 1 1.021405182655144e-13 -0.6108785867690969 -2.0943870544433274 -2.53073692321777 1.6697754290362354e-13 0.5236134529113778 0 2 0
19180.808 1.021405182655144e-13 -0.6108785867690969 -2.0943870544433274 -2.53073692321777 1.6697754290362354e-13 0.5236134529113778 -6.514759722140771e-15 -1.4102600185466093e-13 -6.352469333208435e-13 -6.676019199148153e-14 -3.824030722834129e-14 -1.6684517725632377e-14 1.357241629846507e-13 0.0 0.0 0.0 7.96673079623101e-13 0.0 3.2323734619060935e-14 -1.5214324378178503 2.062332610628197 0.2581246840939925 -0.117052971145177 -4.921743279700086e-27 3.2099155775674626e-13 -15.108618295263796 20.480039361160745 2.006132138544305 -0.9097298390917584 -3.825154268266509e-26 1.021405182655144e-13 -0.6108785867690969 -2.0943870544433274 -2.53073692321777 1.6697754290362354e-13 0.5236134529113778 -6.514759722140771e-15 -1.4102600185466093e-13 -6.352469333208435e-13 -6.676019199148153e-14 -3.824030722834129e-14 -1.6684517725632377e-14 3.2323734619060935e-14 -1.5214324378178503 2.062332610628197 0.2581246840939925 -0.117052971145177 -4.921743279700086e-27 3.2323734619060935e-14 -1.5214324378178503 2.062332610628197 0.2581246840939925 -0.117052971145177 -4.921743279700086e-27 0.0936604223893603 -0.23290000005331166 0.5221723520756242 1.2091996383074792 -1.2091994797401275 1.2091994794919643 1.2140587238269773e-13 -6.101750865518328e-16 -2.963243845356207e-13 -3.311679436493518e-14 8.597176448808501e-13 1.260588447876078e-14 0.0 0.0 0.0 0.0 0.0 0.0 0.0936604223893603 -0.23290000005331166 0.5221723520756242 1.2091996383074792 -1.2091994797401275 1.2091994794919643 1.2140587238269773e-13 -6.101750865518328e-16 -2.963243845356207e-13 -3.311679436493518e-14 8.597176448808501e-13 1.260588447876078e-14 0 25.5 25.0 24.5 24.0 23.5 23.5 0.637342 7 253 253 253 253 253 253 1 9.819999999999915 1.2877371298813944e-06 -2.0155356945967844e-09 1.0 1.0 0.0 48.0 1560907662.739625 1 1.021405182655144e-13 -0.6108785867690969 -2.0943870544433274 -2.53073692321777 1.6697754290362354e-13 0.5236134529113778 0 2 0
19180.818 1.021405182655144e-13 -0.6108785867690969 -2.0943870544433274 -2.53073692321777 1.6697754290362354e-13 0.5236134529113778 -5.311957217102984e-15 -1.4102600185466093e-13 -6.352469333208435e-13 -6.676019199148153e-14 -3.1180102510223325e-14 -1.6684517725632377e-14 1.1066577707407295e-13 0.0 0.0 0.0 6.495854790458739e-13 0.0 2.650727057874575e-14 -1.5214324378178492 2.062332610628198 0.2581246840939926 -0.11705297114518118 -4.0130542652997035e-27 2.632310336421874e-13 -15.108618295263785 20.480039361160753 2.006132138544306 -0.9097298390917908 -3.1189257097196034e-26 1.021405182655144e-13 -0.6108785867690969 -2.0943870544433274 -2.53073692321777 1.6697754290362354e-13 0.5236134529113778 -5.311957217102984e-15 -1.4102600185466093e-13 -6.352469333208435e-13 -6.676019199148153e-14 -3.1180102510223325e-14 -1.6684517725632377e-14 2.650727057874575e-14 -1.5214324378178492 2.062332610628198 0.2581246840939926 -0.11705297114518118 -4.0130542652997035e-27 2.650727057874575e-14 -1.5214324378178492 2.062332610628198 0.2581246840939926 -0.11705297114518118 -4.0130542652997035e-27 0.0936604223893603 -0.23290000005331166 0.5221723520756242 1.2091996383074792 -1.2091994797401275 1.2091994794919643 1.2133439787312532e-13 -4.975200957540269e-16 -2.969333652664548e-13 -2.70025299991311e-14 8.597176448830228e-13 1.0278494081591452e-14 0.0 0.0 0.0 0.0 0.0 0.0 0.0936604223893603 -0.23290000005331166 0.5221723520756242 1.2091996383074792 -1.2091994797401275 1.2091994794919643 1.2133439787312532e-13 -4.975200957540269e-16 -2.969333652664548e-13 -2.70025299991311e-14 8.597176448830228e-13 1.0278494081591452e-14 0 25.5 25.0 24.5 24.0 23.5 23.5 0.641547 7 253 253 253 253 253 253 1 9.819999999999915 1.2877371298813944e-06 -2.0155356945967844e-09 1.0 1.0 0.0 48.0 1560907662.749966 1 1.021405182655144e-13 -0.6108785867690969 -2.0943870544433274 -2.53073692321777 1.6697754290362354e-13 0.5236134529113778 0 2 0
19180.827999999998 1.021405182655144e-13 -0.6108785867690969 -2.0943870544433274 -2.53073692321777 1.6697754290362354e-13 0.5236134529113778 -4.3312248923680036e-15 -1.4102600185466093e-13 -6.352469333208435e-13 -6.676019199148153e-14 -2.542340433466763e-14 -1.6684517725632377e-14 9.023385332494693e-14 0.0 0.0 0.0 5.296542651935615e-13 0.0 2.1404163903723547e-14 -1.5214324378178483 2.0623326106281983 0.2581246840939927 -0.1170529711451845 -3.27213433132913e-27 2.125545205375326e-13 -15.108618295263776 20.480039361160756 2.0061321385443067 -0.9097298390918167 -2.543086441637343e-26 1.021405182655144e-13 -0.6108785867690969 -2.0943870544433274 -2.53073692321777 1.6697754290362354e-13 0.5236134529113778 -4.3312248923680036e-15 -1.4102600185466093e-13 -6.352469333208435e-13 -6.676019199148153e-14 -2.542340433466763e-14 -1.6684517725632377e-14 2.1404163903723547e-14 -1.5214324378178483 2.0623326106281983 0.2581246840939927 -0.1170529711451845 -3.27213433132913e-27 2.1404163903723547e-14 -1.5214324378178483 2.0623326106281983 0.2581246840939927 -0.1170529711451845 -3.27213433132913e-27 0.0936604223893603 -0.23290000005331166 0.5221723520756242 1.2091996383074792 -1.2091994797401275 1.2091994794919643 1.2127611950935515e-13 -4.05664291866539e-16 -2.9742991152851214e-13 -2.2017125761607475e-14 8.597176448847944e-13 8.380803492137532e-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0936604223893603 -0.23290000005331166 0.5221723520756242 1.2091996383074792 -1.2091994797401275 1.2091994794919643 1.2127611950935515e-13 -4.05664291866539e-16 -2.9742991152851214e-13 -2.2017125761607475e-14 8.597176448847944e-13 8.380803492137532e-15 0 25.5 25.0 24.5 24.0 23.5 23.5 0.588504 7 253 253 253 253 253 253 1 9.819999999999915 1.2877371298813944e-06 -2.0155356945967844e-09 1.0 1.0 0.0 48.0 1560907662.760563 1 1.021405182655144e-13 -0.6108785867690969 -2.0943870544433274 -2.53073692321777 1.6697754290362354e-13 0.5236134529113778 0 2 0
19180.838 1.021405182655144e-13 -0.6108785867690969 -2.0943870544433274 -2.53073692321777 1.6697754290362354e-13 0.5236134529113778 -3.531562529884079e-15 -1.4102600185466093e-13 -6.352469333208435e-13 -6.676019199148153e-14 -2.072954980670997e-14 -1.6684517725632377e-14 7.357422051460687e-14 0.0 0.0 0.0 4.318656276765597e-13 0.0 1.7565197478904797e-14 -1.5214324378178483 2.0623326106281987 0.25812468409399275 -0.11705297114518731 -2.6680086313640937e-27 1.7443157999860864e-13 -15.108618295263776 20.480039361160763 2.006132138544307 -0.9097298390918386 -2.073562968253017e-26 1.021405182655144e-13 -0.6108785867690969 -2.0943870544433274 -2.53073692321777 1.6697754290362354e-13 0.5236134529113778 -3.531562529884079e-15 -1.4102600185466093e-13 -6.352469333208435e-13 -6.676019199148153e-14 -2.072954980670997e-14 -1.6684517725632377e-14 1.7565197478904797e-14 -1.5214324378178483 2.0623326106281987 0.25812468409399275 -0.11705297114518731 -2.6680086313640937e-27 1.7565197478904797e-14 -1.5214324378178483 2.0623326106281987 0.25812468409399275 -0.11705297114518731 -2.6680086313640937e-27 0.0936604223893603 -0.23290000005331166 0.5221723520756242 1.2091996383074792 -1.2091994797401275 1.2091994794919643 1.2122860092260242e-13 -3.30767577144326e-16 -2.978347817943175e-13 -1.7952163253521717e-14 8.597176448862389e-13 6.833478394602597e-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0936604223893603 -0.23290000005331166 0.5221723520756242 1.2091996383074792 -1.2091994797401275 1.2091994794919643 1.2122860092260242e-13 -3.30767577144326e-16 -2.978347817943175e-13 -1.7952163253521717e-14 8.597176448862389e-13 6.833478394602597e-15 0 25.5 25.0 24.5 24.0 23.5 23.5 0.634184 7 253 253 253 253 253 253 1 9.819999999999915 1.2877371298813944e-06 -2.0155356945967844e-09 1.0 1.0 0.0 48.0 1560907662.771258 1 1.021405182655144e-13 -0.6108785867690969 -2.0943870544433274 -2.53073692321777 1.6697754290362354e-13 0.5236134529113778 0 2 0
